agent,area_sqm,bathrooms,bedrooms,description,listing_id,location,on_show,price,property_type,special_tag,url,crime_index,gautrain_km
,79.0,,2.0,,,Honeydew,,629000.0,2 Bedroom Apartment,,,4.0,11.41
,65.0,,2.0,,,Ruimsig,,649999.0,2 Bedroom Apartment,,,2.0,17.29
,330.0,,5.0,,,Florida Park,,1895000.0,5 Bedroom Townhouse,,,3.0,13.84
,180.0,,3.0,,,Honeydew Grove,,2160000.0,3 Bedroom Townhouse,,,3.0,13.84
,281.0,,3.0,,,Wilfordon,,880000.0,3 Bedroom House,,,3.0,13.84
,87.0,,3.0,,,Horizon View,,700000.0,3 Bedroom Apartment,,,3.0,13.84
,565.0,,4.0,,,Poortview,,10500000.0,4 Bedroom House,,,3.0,13.84
,286.0,,5.0,,,Cosmo City,,899000.0,5 Bedroom House,,,3.0,13.84
,280.0,,5.0,,,Cosmo City,,875000.0,5 Bedroom House,,,3.0,13.84
,477.0,,5.0,,,Witpoortjie,,1450000.0,5 Bedroom House,,,3.0,13.84
,155.0,,3.0,,,Eagle Canyon Golf Estate,,2290000.0,3 Bedroom Townhouse,,,3.0,13.84
,563.0,,3.0,,,Roodekrans,,1800000.0,3 Bedroom House,,,3.0,13.84
,517.0,,9.0,,,Florida,,2500000.0,9 Bedroom House,,,6.0,14.56
,45.0,,1.0,,,Honeydew Manor,,480000.0,1 Bedroom Apartment,,,3.0,13.84
,308.0,,3.0,,,Groblerpark,,480000.0,3 Bedroom Townhouse,,,3.0,13.84
,53.0,,1.0,,,Honeydew,,495000.0,1 Bedroom Apartment,,,4.0,11.41
,94.0,,2.0,,,Honeydew Manor,,1130000.0,2 Bedroom Townhouse,,,3.0,13.84
,100.0,,2.0,,,Helderkruin,,950000.0,2 Bedroom House,,,3.0,14.75
,23.0,,5.0,,,Ruimsig,,4395000.0,5 Bedroom House,,,2.0,17.29
,44.0,,1.0,,,Helderkruin,,550000.0,1 Bedroom Townhouse,,,3.0,14.75
,72.0,,1.0,,,Willowbrook,,550000.0,1 Bedroom Apartment,,,3.0,13.84
,647.0,,3.0,,,Poortview,,2990000.0,3 Bedroom House,,,3.0,13.84
,304.0,,2.0,,,Cosmo City,,895000.0,2 Bedroom House,,,3.0,13.84
,77.0,,2.0,,,Little Falls,,650000.0,2 Bedroom Apartment,,,4.0,12.77
,177.0,,5.0,,,Helderkruin,,3450000.0,5 Bedroom House,,,3.0,14.75
,428.0,,3.0,,,Georginia,,995000.0,3 Bedroom House,,,3.0,13.84
,760.0,,4.0,,,Lindhaven,,1260000.0,4 Bedroom House,,,3.0,13.84
,65.0,,2.0,,,Radiokop,,1099000.0,2 Bedroom Townhouse,,,3.0,12.01
,255.0,,3.0,,,Groblerpark,,1000000.0,3 Bedroom House,,,3.0,13.84
,48.0,,2.0,,,Princess Ah,,420000.0,2 Bedroom Apartment,,,3.0,13.84
,186.0,,3.0,,,Honeydew Grove,,1790000.0,3 Bedroom Townhouse,,,3.0,13.84
,759.0,,5.0,,,Eagle Canyon Golf Estate,,6950000.0,5 Bedroom House,,,3.0,13.84
,137.0,,3.0,,,Wilgeheuwel,,1299000.0,3 Bedroom Townhouse,,,3.0,13.84
,75.0,,2.0,,,Wilgeheuwel,,830000.0,2 Bedroom Townhouse,,,3.0,13.84
,162.0,3.0,4.0,,,Little Falls,,2350000.0,4 Bedroom Townhouse,,,4.0,12.77
,965.0,,,,,Mostyn Park,,12000000.0,Industrial Property,,,3.0,13.84
,93.0,,2.0,,,Wilro Park,,1020000.0,2 Bedroom Townhouse,,,3.0,13.84
,41.0,,1.0,,,Honeypark,,350000.0,1 Bedroom Apartment,,,3.0,13.84
,90.0,,2.0,,,Florida,,465000.0,2 Bedroom Apartment,,,6.0,14.56
,91.0,,3.0,,,Radiokop,,850000.0,3 Bedroom Townhouse,,,3.0,12.01
,87.0,,2.0,,,Constantia Kloof,,760000.0,2 Bedroom Apartment,,,3.0,13.92
,948.0,,4.0,,,Discovery,,1195000.0,4 Bedroom House,,,4.0,12.35
,109.0,,3.0,,,Horizon View,,995000.0,3 Bedroom Townhouse,,,3.0,13.84
,184.0,,3.0,,,Honeydew Manor,,1830000.0,3 Bedroom Townhouse,,,3.0,13.84
,300.0,,3.0,,,Roodepoort West,,1152000.0,3 Bedroom House,,,3.0,13.84
,692.0,,2.0,,,Weltevreden Park,,865000.0,2 Bedroom Townhouse,,,3.0,9.07
,73.0,,2.0,,,Florida,,600000.0,2 Bedroom Apartment,,,6.0,14.56
,298.0,,7.0,,,Cosmo City,,1480000.0,7 Bedroom House,,,3.0,13.84
,179.0,,3.0,,,Wilro Park,,1690000.0,3 Bedroom Townhouse,,,3.0,13.84
,169.0,,3.0,,,Wilgeheuwel,,1550000.0,3 Bedroom Townhouse,,,3.0,13.84
,602.0,2.0,3.0,,,Weltevreden Park,,1350000.0,3 Bedroom Townhouse,,,3.0,9.07
,332.0,,,,,Allen'S Nek,,2999999.0,Vacant Land,,,3.0,13.84
,73.0,,2.0,,,Groblerpark,,500000.0,2 Bedroom Apartment,,,3.0,13.84
,300.0,,4.0,,,Witpoortjie,,1450000.0,4 Bedroom House,,,3.0,13.84
,934.0,,4.0,,,Florida North,,1744100.0,4 Bedroom House,,,3.0,13.84
,76.0,,3.0,,,Wilgeheuwel,,1090000.0,3 Bedroom Townhouse,,,3.0,13.84
,76.0,,2.0,,,Honeydew Grove,,689000.0,2 Bedroom Apartment,,,3.0,13.84
,76.0,,2.0,,,Honeydew Grove,,675000.0,2 Bedroom Apartment,,,3.0,13.84
,51.0,,2.0,,,Wilgeheuwel,,550000.0,2 Bedroom Apartment,,,3.0,13.84
,100.0,,3.0,,,Helderkruin,,850000.0,3 Bedroom Apartment,,,3.0,14.75
,14.0,,3.0,,,Wilro Park,,1399000.0,3 Bedroom House,,,3.0,13.84
,794.0,,3.0,,,Fleurhof,,1150000.0,3 Bedroom House,,,8.0,13.36
,57.0,,2.0,,,Florida,,565000.0,2 Bedroom Apartment,,,6.0,14.56
,989.0,,3.0,,,Helderkruin View,,2050000.0,3 Bedroom House,,,3.0,13.84
,59.0,,2.0,,,Horison,,555000.0,2 Bedroom Apartment,,,3.0,13.84
,180.0,2.0,4.0,,,Ruimsig,,2195000.0,4 Bedroom Apartment,,,2.0,17.29
,166.0,6.0,6.0,,,Delarey,,3000000.0,6 Bedroom House,,,3.0,13.84
,682.0,,8.0,,,Constantia Kloof,,3000000.0,8 Bedroom House,,,3.0,13.92
,42.0,,2.0,,,Fleurhof,,485000.0,2 Bedroom Apartment,,,8.0,13.36
,87.0,,2.0,,,Florida,,410000.0,2 Bedroom Apartment,,,6.0,14.56
,64.0,,2.0,,,Wilgeheuwel,,570000.0,2 Bedroom Apartment,,,3.0,13.84
,92.0,,3.0,,,Honeypark,,785000.0,3 Bedroom Townhouse,,,3.0,13.84
,55.0,,2.0,,,Radiokop,,585000.0,2 Bedroom Apartment,,,3.0,12.01
,65.0,,4.0,,,Kloofendal,,2499000.0,4 Bedroom House,,,3.0,13.84
,196.0,,3.0,,,Honeydew Ridge,,1750000.0,3 Bedroom Townhouse,,,3.0,13.84
,163.0,,3.0,,,Honeydew Manor,,1749000.0,3 Bedroom Townhouse,,,3.0,13.84
,106.0,,3.0,,,Weltevreden Park,,1245000.0,3 Bedroom Townhouse,,,3.0,9.07
,60.0,,2.0,,,Laser Park,,519000.0,2 Bedroom Apartment,,,3.0,15.05
,86.0,,2.0,,,Honeypark,,650000.0,2 Bedroom Townhouse,,,3.0,13.84
,929.0,,3.0,,,Discovery,,1399000.0,3 Bedroom House,,,4.0,12.35
,289.0,,4.0,,,Cosmo City,,1200000.0,4 Bedroom House,,,3.0,13.84
,66.0,,2.0,,,Wilgeheuwel,,540000.0,2 Bedroom Apartment,,,3.0,13.84
,400.0,5.0,4.0,,,Ruimsig Country Estate,,2890000.0,4 Bedroom House,,,3.0,13.84
,292.0,,3.0,,,Roodekrans,,1995000.0,3 Bedroom House,,,3.0,13.84
,80.0,,3.0,,,Groblerpark,,720000.0,3 Bedroom Apartment,,,3.0,13.84
,252.0,,3.0,,,Goudrand,,540000.0,3 Bedroom House,,,3.0,13.84
,294.0,,2.0,,,Cosmo City,,895000.0,2 Bedroom House,,,3.0,13.84
,161.0,,3.0,,,Roodekrans,,1395000.0,3 Bedroom Townhouse,,,3.0,13.84
,111.0,,4.0,,,Fleurhof,,895000.0,4 Bedroom House,,,8.0,13.36
,100.0,,3.0,,,Groblerpark,,595000.0,3 Bedroom Apartment,,,3.0,13.84
,63.0,,2.0,,,Amorosa,,699000.0,2 Bedroom Apartment,,,3.0,13.84
,96.0,,3.0,,,Horizon View,,795000.0,3 Bedroom Apartment,,,3.0,13.84
,291.0,,3.0,,,Groblerpark,,1100000.0,3 Bedroom House,,,3.0,13.84
,415.0,,10.0,,,Cosmo City,,2550000.0,10 Bedroom House,,,3.0,13.84
,128.0,,2.0,,,Wilro Park,,1390000.0,2 Bedroom Townhouse,,,3.0,13.84
,93.0,,2.0,,,Wilro Park,,1030000.0,2 Bedroom Townhouse,,,3.0,13.84
,61.0,,2.0,,,Weltevreden Park,,599999.0,2 Bedroom Apartment,,,3.0,9.07
,555.0,,5.0,,,Quellerina,this sunday 23 feb 14:30-16:30 by exclusive apointment only!!!,3995000.0,5 Bedroom House,,,3.0,13.84
,105.0,,3.0,,,Radiokop,,1150000.0,3 Bedroom Townhouse,,,3.0,12.01
,67.0,3.0,3.0,,,Wilro Park,,710000.0,3 Bedroom Apartment,,,3.0,13.84
,86.0,,3.0,,,Horizon View,,699000.0,3 Bedroom Apartment,,,3.0,13.84
,183.0,,3.0,,,Willowbrook,,1695000.0,3 Bedroom Townhouse,,,3.0,13.84
,258.0,3.0,3.0,,,Witpoortjie,,920000.0,3 Bedroom House,,,3.0,13.84
,115.0,,4.0,,,Ruimsig,,3999000.0,4 Bedroom House,,,2.0,17.29
,90.0,,2.0,,,Florida,,750000.0,2 Bedroom Apartment,,,6.0,14.56
,55.0,,2.0,,,Allen'S Nek,,670000.0,2 Bedroom Apartment,,,3.0,13.84
,96.0,,2.0,,,Allen'S Nek,,950000.0,2 Bedroom Townhouse,,,3.0,13.84
,156.0,,,,,Honeydew,,2650000.0,Commercial Property,,,4.0,11.41
,83.0,,2.0,,,Florida North,,799000.0,2 Bedroom Townhouse,,,3.0,13.84
,87.0,,2.0,,,Discovery,,600000.0,2 Bedroom Apartment,,,4.0,12.35
,117.0,,2.0,,,Florida,,799999.0,2 Bedroom Townhouse,,,6.0,14.56
,80.0,,2.0,,,Florida Glen,,660000.0,2 Bedroom Apartment,,,3.0,13.84
,48.0,,3.0,,,Wilro Park,,2498000.0,3 Bedroom House,,,3.0,13.84
,107.0,,2.0,,,Helderkruin,,1500000.0,2 Bedroom Townhouse,,,3.0,14.75
,166.0,,3.0,,,Florida,,510000.0,3 Bedroom Apartment,,,6.0,14.56
,180.0,,,,,Little Falls,,2500000.0,Commercial Property,,,4.0,12.77
,201.0,,4.0,,,Ruimsig,,5500000.0,4 Bedroom House,,,2.0,17.29
,280.0,,3.0,,,Cosmo City,,1050000.0,3 Bedroom House,,,3.0,13.84
,88.0,,3.0,,,Allen'S Nek,,1100000.0,3 Bedroom Townhouse,,,3.0,13.84
,340.0,,5.0,,,Helderkruin,,2940000.0,5 Bedroom House,,,3.0,14.75
,81.0,,2.0,,,Florida,,460000.0,2 Bedroom Apartment,,,6.0,14.56
,500.0,,4.0,,,Ruimsig Ah,,5300000.0,4 Bedroom House,,,3.0,13.84
,84.0,,3.0,,,Maraisburg,,1595000.0,3 Bedroom House,,,3.0,13.84
,306.0,,3.0,,,Cosmo City,,975000.0,3 Bedroom House,,,3.0,13.84
,927.0,,,,,Honeydew,,3500000.0,Farm,,,4.0,11.41
,38.0,,1.0,,,Horizon View,,365000.0,1 Bedroom Apartment,,,3.0,13.84
,213.0,,4.0,,,Honeydew Manor,,2095000.0,4 Bedroom Townhouse,,,3.0,13.84
,53.0,,7.0,,,Helderkruin,,1999999.0,7 Bedroom House,,,3.0,14.75
,14.0,,5.0,,,Florida Glen,,2290000.0,5 Bedroom House,,,3.0,13.84
,133.0,,3.0,,,Florida Park,,1050000.0,3 Bedroom Townhouse,,,3.0,13.84
,81.0,2.0,2.0,,,Wilgeheuwel,,1040000.0,2 Bedroom Townhouse,,,3.0,13.84
,98.0,,3.0,,,Witpoortjie,,1050000.0,3 Bedroom Townhouse,,,3.0,13.84
,111.0,,3.0,,,Florida,,600000.0,3 Bedroom Apartment,,,6.0,14.56
,496.0,,,,,Delarey,,1199000.0,House,,,3.0,13.84
,175.0,,4.0,,,Honeydew Manor,,1850000.0,4 Bedroom Townhouse,,,3.0,13.84
,839.0,,3.0,,,Discovery,,1750000.0,3 Bedroom House,,,4.0,12.35
,289.0,,2.0,,,Cosmo City,,809000.0,2 Bedroom House,,,3.0,13.84
,389.0,2.0,3.0,,,Florida,,1180000.0,3 Bedroom House,,,6.0,14.56
,436.0,,3.0,,,Honeydew Ridge,,1040000.0,3 Bedroom Townhouse,,,3.0,13.84
,945.0,,3.0,,,Discovery,,2000000.0,3 Bedroom House,,,4.0,12.35
,280.0,,2.0,,,Cosmo City,,799000.0,2 Bedroom House,,,3.0,13.84
,75.0,,3.0,,,Whiteridge,,999000.0,3 Bedroom Apartment,,,3.0,13.84
,758.0,,3.0,,,Witpoortjie,,1450000.0,3 Bedroom House,,,3.0,13.84
,44.0,,1.0,,,Constantia Kloof,,480000.0,1 Bedroom Apartment,,,3.0,13.92
,59.0,1.0,2.0,,,Radiokop,,500000.0,2 Bedroom Apartment,,,3.0,12.01
,801.0,2.0,3.0,,,Florida,,1390000.0,3 Bedroom House,,,6.0,14.56
,300.0,,3.0,,,Cosmo City,,1052000.0,3 Bedroom House,,,3.0,13.84
,163.0,,5.0,,,Horison,,2995000.0,5 Bedroom House,,,3.0,13.84
,66.0,2.0,2.0,,,Georginia,,630000.0,2 Bedroom Townhouse,,,3.0,13.84
,62.0,,2.0,,,Helderkruin,,600000.0,2 Bedroom Apartment,,,3.0,14.75
,88.0,,2.0,,,Honeydew,,790000.0,2 Bedroom Townhouse,,,4.0,11.41
,66.0,,2.0,,,Wilgeheuwel,,535000.0,2 Bedroom Apartment,,,3.0,13.84
,949.0,,3.0,,,Lindhaven,,815000.0,3 Bedroom Townhouse,,,3.0,13.84
,998.0,,5.0,,,Constantia Kloof,,3299000.0,5 Bedroom House,,,3.0,13.92
,246.0,,6.0,,,Allen'S Nek,,1899999.0,6 Bedroom House,,,3.0,13.84
,64.0,,2.0,,,Florida Glen,,695000.0,2 Bedroom Apartment,,,3.0,13.84
,708.0,,3.0,,,Reefhaven,,2350000.0,3 Bedroom House,,,3.0,13.84
,320.0,,2.0,,,Groblerpark,,635000.0,2 Bedroom Townhouse,,,3.0,13.84
,111.0,,2.0,,,Florida,,470000.0,2 Bedroom Apartment,,,6.0,14.56
,241.0,,3.0,,,Constantia Kloof,,2400000.0,3 Bedroom Townhouse,,,3.0,13.92
,190.0,,3.0,,,Witpoortjie,,1599000.0,3 Bedroom House,,,3.0,13.84
,134.0,,4.0,,,Florida,,1550000.0,4 Bedroom House,,,6.0,14.56
,985.0,,5.0,,,Delarey,,1449000.0,5 Bedroom House,,,3.0,13.84
,231.0,2.0,3.0,,,Groblerpark,,769000.0,3 Bedroom Townhouse,,,3.0,13.84
,71.0,,1.0,,,Horison,,475000.0,1 Bedroom Apartment,,,3.0,13.84
,104.0,2.0,2.0,,,Honeydew Ridge,,899000.0,2 Bedroom Townhouse,,,3.0,13.84
,138.0,,3.0,,,Ruimsig,,1499000.0,3 Bedroom Townhouse,,,2.0,17.29
,38.0,,2.0,,,Fleurhof,,450000.0,2 Bedroom Apartment,,,8.0,13.36
,89.0,3.0,3.0,,,Florida,,395000.0,3 Bedroom Townhouse,,,6.0,14.56
,144.0,,4.0,,,Little Falls,,2195000.0,4 Bedroom Townhouse,,,4.0,12.77
,25.0,,7.0,,,Wilro Park,,3000000.0,7 Bedroom House,,,3.0,13.84
,61.0,,2.0,,,Witpoortjie,,600000.0,2 Bedroom Apartment,,,3.0,13.84
,166.0,,3.0,,,Honeydew Ridge,,1449000.0,3 Bedroom Townhouse,,,3.0,13.84
,954.0,,4.0,,,Ruimsig Country Estate,,2950000.0,4 Bedroom House,,,3.0,13.84
,103.0,,2.0,,,Horison,,500000.0,2 Bedroom Apartment,,,3.0,13.84
,867.0,,5.0,,,Constantia Kloof,,1790000.0,5 Bedroom House,,,3.0,13.92
,80.0,,2.0,,,Ruimsig,,870000.0,2 Bedroom Apartment,,,2.0,17.29
,71.0,,2.0,,,Florida,,499000.0,2 Bedroom Apartment,,,6.0,14.56
,400.0,,4.0,,,Ruimsig Country Estate,,2890000.0,4 Bedroom Townhouse,,,3.0,13.84
,252.0,,3.0,,,Horison,,1430000.0,3 Bedroom House,,,3.0,13.84
,168.0,,4.0,,,Wilgeheuwel,,2350000.0,4 Bedroom Townhouse,,,3.0,13.84
,584.0,,3.0,,,Helderkruin,,2500000.0,3 Bedroom House,,,3.0,14.75
,122.0,,3.0,,,Honeydew Grove,,1790000.0,3 Bedroom Townhouse,,,3.0,13.84
,136.0,,2.0,,,Fleurhof,,719000.0,2 Bedroom House,,,8.0,13.36
,70.0,,2.0,,,Lindhaven,,450000.0,2 Bedroom Apartment,,,3.0,13.84
,80.0,,2.0,,,Florida,,390000.0,2 Bedroom Apartment,,,6.0,14.56
,127.0,,,,,Helderkruin,,1425000.0,Apartment,,,3.0,14.75
,90.0,,3.0,,,Florida Lake,,450000.0,3 Bedroom Apartment,,,3.0,13.84
,948.0,,3.0,,,Lindhaven,,815000.0,3 Bedroom Townhouse,,,3.0,13.84
,160.0,,3.0,,,Honeydew Ridge,,1695000.0,3 Bedroom Townhouse,,,3.0,13.84
,92.0,,2.0,,,Weltevreden Park,,880000.0,2 Bedroom Townhouse,,,3.0,9.07
,74.0,,2.0,,,Discovery,,598000.0,2 Bedroom Apartment,,,4.0,12.35
,72.0,,2.0,,,Honeypark,,660000.0,2 Bedroom Townhouse,,,3.0,13.84
,290.0,,3.0,,,Cosmo City,,889000.0,3 Bedroom House,,,3.0,13.84
,794.0,,5.0,,,Fleurhof,,1750000.0,5 Bedroom House,,,8.0,13.36
,110.0,,2.0,,,Honeydew,,1190000.0,2 Bedroom Townhouse,,,4.0,11.41
,400.0,,5.0,,,Cosmo City,,1100000.0,5 Bedroom House,,,3.0,13.84
,76.0,,2.0,,,Groblerpark,,690000.0,2 Bedroom Townhouse,,,3.0,13.84
,452.0,,4.0,,,Weltevreden Park,,2000000.0,4 Bedroom House,,,3.0,9.07
,750.0,,3.0,,,Groblerpark,,900000.0,3 Bedroom House,,,3.0,13.84
,49.0,,,,,Princess Ah,,450000.0,Apartment,,,3.0,13.84
,428.0,,3.0,,,Weltevreden Park,,890000.0,3 Bedroom Townhouse,,,3.0,9.07
,795.0,,,,,Florida Park,,5000000.0,House,,,3.0,13.84
,835.0,,3.0,,,Lindhaven,,1500000.0,3 Bedroom House,,,3.0,13.84
,37.0,,1.0,,,Florida,,350000.0,1 Bedroom Apartment,,,6.0,14.56
,67.0,,3.0,,,Roodepoort West,,649999.0,3 Bedroom Townhouse,,,3.0,13.84
,691.0,,5.0,,,Allen'S Nek,,2999000.0,5 Bedroom House,,,3.0,13.84
,600.0,3.0,5.0,,,Wilro Park,,2750000.0,5 Bedroom House,,,3.0,13.84
,719.0,2.0,4.0,,,Florida Park,,2895000.0,4 Bedroom House,,,3.0,13.84
,115.0,,4.0,,,Witpoortjie,,1700000.0,4 Bedroom House,,,3.0,13.84
,932.0,,,,,Florida Lake,,820000.0,House,,,3.0,13.84
,55.0,,2.0,,,Wilgeheuwel,,750000.0,2 Bedroom Apartment,,,3.0,13.84
,186.0,,3.0,,,Wilgeheuwel,,1759000.0,3 Bedroom Townhouse,,,3.0,13.84
,61.0,,3.0,,,Witpoortjie,"this SUNDAY 16/02/2025 from 2pm to 4pm, view by appointment only call the agent ...",750000.0,3 Bedroom Apartment,,,3.0,13.84
,126.0,,2.0,,,Wilro Park,,1380000.0,2 Bedroom Townhouse,,,3.0,13.84
,70.0,,2.0,,,Florida,,465000.0,2 Bedroom Apartment,,,6.0,14.56
,750.0,,3.0,,,Groblerpark,,1150000.0,3 Bedroom House,,,3.0,13.84
,500.0,,4.0,,,Constantia Kloof,,5499000.0,4 Bedroom House,,,3.0,13.92
,461.0,,5.0,,,Roodepoort West,,2200000.0,4.5 Bedroom House,,,3.0,13.84
,186.0,,3.0,,,Wilgeheuwel,,1800000.0,3 Bedroom Townhouse,,,3.0,13.84
,685.0,,4.0,,,Florida Park,,2300000.0,4 Bedroom House,,,3.0,13.84
,203.0,,3.0,,,Constantia Kloof,,2160000.0,3 Bedroom House,,,3.0,13.92
,193.0,,5.0,,,Constantia Kloof,,5850000.0,5 Bedroom House,,,3.0,13.92
,637.0,,2.0,,,Horison Park,,675000.0,2 Bedroom Townhouse,,,3.0,13.84
,560.0,,4.0,,,Witpoortjie,,990000.0,4 Bedroom House,,,3.0,13.84
,450.0,,7.0,,,Cosmo City,,2099000.0,7 Bedroom House,,,3.0,13.84
,300.0,,3.0,,,Cosmo City,,1500000.0,3 Bedroom House,,,3.0,13.84
,102.0,,3.0,,,Roodekrans,,900000.0,3 Bedroom Townhouse,,,3.0,13.84
,192.0,,3.0,,,Groblerpark,,480000.0,3 Bedroom Townhouse,,,3.0,13.84
,51.0,,,,,Florida,,280000.0,Apartment,,,6.0,14.56
,79.0,,2.0,,,Strubensvallei,,570000.0,2 Bedroom Apartment,,,3.0,13.84
,332.0,,5.0,,,Ruimsig,,4980000.0,5 Bedroom House,,,2.0,17.29
,569.0,2.0,3.0,,,Discovery,,1650000.0,3 Bedroom House,,,4.0,12.35
,125.0,,3.0,,,Allen'S Nek,,1249000.0,3 Bedroom Townhouse,,,3.0,13.84
,88.0,,3.0,,,Willowbrook,,850000.0,3 Bedroom Apartment,,,3.0,13.84
,127.0,,3.0,,,Helderkruin,,999000.0,3 Bedroom Apartment,,,3.0,14.75
,163.0,,3.0,,,Honeydew Manor,,1899000.0,3 Bedroom Townhouse,,,3.0,13.84
,950.0,,2.0,,,Groblerpark,,580000.0,2 Bedroom Townhouse,,,3.0,13.84
,58.0,,2.0,,,Wilgeheuwel,,655000.0,2 Bedroom Townhouse,,,3.0,13.84
,74.0,,5.0,,,Eagle Canyon Golf Estate,,6950000.0,5 Bedroom House,,,3.0,13.84
,160.0,,3.0,,,Willowbrook,,1500000.0,3 Bedroom Apartment,,,3.0,13.84
,99.0,,6.0,,,Poortview,,10000000.0,6 Bedroom House,,,3.0,13.84
,407.0,,3.0,,,Honeydew Manor,,1999000.0,3 Bedroom House,,,3.0,13.84
,425.0,,3.0,,,Honeydew,,2600000.0,3 Bedroom Townhouse,,,4.0,11.41
,135.0,2.0,3.0,,,Wilgeheuwel,,1149999.0,3 Bedroom Townhouse,,,3.0,13.84
,40.0,,5.0,,,Florida,,1835000.0,5 Bedroom House,,,6.0,14.56
,104.0,,2.0,,,Lindhaven,SUNDAY 16 MARCH 2025  – VIEW BY APPOINTMENT ONLY – CONTACT AGENT TO ARRANGE (as ...,820000.0,2 Bedroom Townhouse,,,3.0,13.84
,922.0,,3.0,,,Groblerpark,,1900000.0,3 Bedroom House,,,3.0,13.84
,105.0,,3.0,,,Radiokop,,1050000.0,3 Bedroom Townhouse,,,3.0,12.01
,115.0,,4.0,,,Discovery,,1250000.0,4 Bedroom House,,,4.0,12.35
,874.0,,3.0,,,Selwyn,,1400000.0,3 Bedroom House,,,3.0,13.84
,249.0,,3.0,,,Fleurhof,,995000.0,3 Bedroom House,,,8.0,13.36
,59.0,,2.0,,,Horizon View,,450000.0,2 Bedroom Apartment,,,3.0,13.84
,39.0,,2.0,,,Fleurhof,,530000.0,2 Bedroom Apartment,,,8.0,13.36
,794.0,,4.0,,,Fleurhof,,1599000.0,4 Bedroom House,,,8.0,13.36
,293.0,,2.0,,,Radiokop,,980000.0,2 Bedroom House,,,3.0,12.01
,179.0,,,,,Little Falls,,2150000.0,Commercial Property,,,4.0,12.77
,724.0,,3.0,,,Hamberg,,950000.0,3 Bedroom House,,,3.0,13.84
,100.0,,2.0,,,Wilgeheuwel,,1399000.0,2 Bedroom Townhouse,,,3.0,13.84
,310.0,,4.0,,,Cosmo City,,1899000.0,4 Bedroom House,,,3.0,13.84
,46.0,,4.0,,,Eagle Canyon Golf Estate,,13900000.0,4 Bedroom House,,,3.0,13.84
,87.0,,2.0,,,Wilgeheuwel,,950000.0,2 Bedroom Apartment,,,3.0,13.84
,142.0,,3.0,,,Weltevreden Park,,1760000.0,3 Bedroom Townhouse,,,3.0,9.07
,794.0,,4.0,,,Fleurhof,,1899999.0,4 Bedroom House,,,8.0,13.36
,487.0,,4.0,,,Florida Hills,,2750000.0,4 Bedroom House,,,3.0,13.84
,61.0,,5.0,,,Eagle Canyon Golf Estate,,6700000.0,5 Bedroom House,,,3.0,13.84
,80.0,,4.0,,,Eagle Canyon Golf Estate,,9980000.0,4 Bedroom House,,,3.0,13.84
,93.0,,,,,Florida Park,,4500000.0,House,,,3.0,13.84
,62.0,,2.0,,,Laser Park,,515000.0,2 Bedroom Apartment,,,3.0,15.05
,158.0,,3.0,,,Honeydew Grove,,1450000.0,3 Bedroom Townhouse,,,3.0,13.84
,38.0,,2.0,,,Roodepoort Central,,409000.0,2 Bedroom Apartment,,,3.0,13.84
,112.0,,3.0,,,Horizon View,,650000.0,3 Bedroom Apartment,,,3.0,13.84
,163.0,,3.0,,,Honeydew Manor,,1699000.0,3 Bedroom Townhouse,,,3.0,13.84
,664.0,,4.0,,,Little Falls,,3150000.0,4 Bedroom House,,,4.0,12.77
,70.0,1.0,2.0,,,Wilgeheuwel,,930000.0,2 Bedroom Townhouse,,,3.0,13.84
,153.0,5.0,2.0,,,Amorosa,,1350000.0,2 Bedroom Townhouse,,,3.0,13.84
,79.0,,3.0,,,Radiokop,,730000.0,3 Bedroom Townhouse,,,3.0,12.01
,862.0,,,,,Weltevreden Park,,7900000.0,Vacant Land,,,3.0,9.07
,116.0,,3.0,,,Witpoortjie,,1350000.0,3 Bedroom House,,,3.0,13.84
,77.0,,2.0,,,Honeydew Ridge,,799999.0,2 Bedroom Townhouse,,,3.0,13.84
,626.0,,3.0,,,Whiteridge,,1390000.0,3 Bedroom House,,,3.0,13.84
,87.0,,2.0,,,Groblerpark,,500000.0,2 Bedroom Apartment,,,3.0,13.84
,969.0,,5.0,,,Wilgeheuwel,,1995000.0,5 Bedroom House,,,3.0,13.84
,99.0,,2.0,,,Little Falls,,735000.0,2 Bedroom Apartment,,,4.0,12.77
,180.0,,2.0,,,Cosmo City,,699999.0,2 Bedroom House,,,3.0,13.84
,82.0,,4.0,,,Weltevreden Park,,1399000.0,4 Bedroom Townhouse,,,3.0,9.07
,152.0,,2.0,,,Honeydew Grove,,1570000.0,2 Bedroom Townhouse,,,3.0,13.84
,249.0,,2.0,,,Radiokop,,939000.0,2 Bedroom Townhouse,,,3.0,12.01
,631.0,,3.0,,,Florida Hills,,2500000.0,3 Bedroom House,,,3.0,13.84
,45.0,,1.0,,,Radiokop,,550000.0,1 Bedroom Apartment,,,3.0,12.01
,304.0,,3.0,,,Cosmo City,,985000.0,3 Bedroom House,,,3.0,13.84
,115.0,,3.0,,,Witpoortjie,,995000.0,3 Bedroom House,,,3.0,13.84
,801.0,,3.0,,,Florida,,1350000.0,3 Bedroom House,,,6.0,14.56
,70.0,,2.0,,,Florida Glen,,800000.0,2 Bedroom House,,,3.0,13.84
,421.0,,3.0,,,Honeydew Manor,,2899000.0,3 Bedroom House,,,3.0,13.84
,94.0,,2.0,,,Witpoortjie,,580000.0,2 Bedroom Apartment,,,3.0,13.84
